epoch	loss		val_loss
0	1.3774e+01	1.0196e+01
1	8.4719e+00	8.7863e+00
2	8.2504e+00	8.2733e+00
3	8.1579e+00	8.2238e+00
4	7.8383e+00	7.4829e+00
5	6.6423e+00	5.9637e+00
6	4.9183e+00	4.5251e+00
7	4.1908e+00	3.9145e+00
8	3.8207e+00	3.7638e+00
9	3.5790e+00	3.5907e+00
10	3.4056e+00	3.5089e+00
11	3.2637e+00	3.4189e+00
12	3.1445e+00	3.5995e+00
13	3.0237e+00	3.3740e+00
14	2.9261e+00	3.1669e+00
15	2.8459e+00	3.1902e+00
16	2.7454e+00	3.0291e+00
17	2.6911e+00	3.2139e+00
18	2.6274e+00	3.1365e+00
19	2.5707e+00	3.1132e+00
20	2.4896e+00	2.8907e+00
21	2.4384e+00	2.8513e+00
22	2.3809e+00	2.8928e+00
23	2.3475e+00	2.7734e+00
24	2.3016e+00	2.6060e+00
25	2.2391e+00	2.6309e+00
26	2.1851e+00	2.5717e+00
27	2.1768e+00	2.4730e+00
28	2.1207e+00	2.4352e+00
29	2.0778e+00	2.6293e+00
30	2.0523e+00	2.6656e+00
31	2.0214e+00	2.6037e+00
32	1.9858e+00	2.4180e+00
33	1.9542e+00	2.3328e+00
34	1.8979e+00	2.3170e+00
35	1.8912e+00	2.4228e+00
36	1.8509e+00	2.2675e+00
37	1.8451e+00	2.2372e+00
38	1.8467e+00	2.2397e+00
39	1.7562e+00	2.1412e+00
40	1.7491e+00	2.1757e+00
41	1.7397e+00	2.1737e+00
42	1.7056e+00	2.1165e+00
43	1.6650e+00	2.1845e+00
44	1.6650e+00	1.9968e+00
45	1.6400e+00	2.0658e+00
46	1.6033e+00	1.9587e+00
47	1.6038e+00	2.1029e+00
48	1.5893e+00	2.1451e+00
49	1.6028e+00	1.9497e+00
50	1.5711e+00	1.9158e+00
51	1.5196e+00	1.8754e+00
52	1.5073e+00	1.9706e+00
53	1.4908e+00	2.0156e+00
54	1.4845e+00	1.8901e+00
55	1.4719e+00	1.8477e+00
56	1.4498e+00	1.8122e+00
57	1.4299e+00	1.8889e+00
58	1.4295e+00	1.8554e+00
59	1.4199e+00	1.8047e+00
60	1.3985e+00	1.7015e+00
61	1.3797e+00	1.9586e+00
62	1.3756e+00	2.0295e+00
63	1.3722e+00	1.8453e+00
64	1.3525e+00	1.6922e+00
65	1.3344e+00	1.8814e+00
66	1.3380e+00	1.7385e+00
67	1.3316e+00	1.7286e+00
68	1.3295e+00	1.8782e+00
69	1.2965e+00	1.6508e+00
70	1.3116e+00	1.9561e+00
71	1.2752e+00	1.8187e+00
72	1.2648e+00	1.6508e+00
73	1.2482e+00	1.6371e+00
74	1.2312e+00	1.6045e+00
75	1.2272e+00	1.7187e+00
76	1.2367e+00	1.7411e+00
77	1.2288e+00	1.7969e+00
78	1.2196e+00	1.6965e+00
79	1.2217e+00	1.7306e+00
80	1.2198e+00	1.6973e+00
81	1.1944e+00	1.7274e+00
82	1.1833e+00	1.6367e+00
83	1.1514e+00	1.6507e+00
84	1.1657e+00	1.5785e+00
85	1.1436e+00	1.6192e+00
86	1.1390e+00	1.5390e+00
87	1.1217e+00	1.6068e+00
88	1.1181e+00	1.5938e+00
89	1.1087e+00	1.7140e+00
90	1.1059e+00	1.5462e+00
91	1.1103e+00	1.5426e+00
92	1.0978e+00	1.6088e+00
93	1.0832e+00	1.8306e+00
94	1.0677e+00	1.6051e+00
95	1.0852e+00	1.6277e+00
96	1.0744e+00	1.8009e+00
97	1.0942e+00	1.5689e+00
98	1.0492e+00	1.5642e+00
99	1.0529e+00	1.5462e+00
